id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_freq_hz,p_fine_hz,p_feedback,p_hat_freq_hz,p_hat_fine_hz,p_hat_feedback
249,audio_249.wav,0.6104051470756531,0.4509032666683197,0.8138812184333801,0.338372141122818,0.20347607135772705,-0.11253112554550171,0.16762018,0.3330438,0.4470405,0.31981745,0.42930353,0.84896916
250,audio_250.wav,0.6104051470756531,0.4509032666683197,0.8006565570831299,0.33521509170532227,0.1902514100074768,-0.11568817496299744,0.2688781,0.27499712,0.58845925,0.2690429,0.3730926,0.868359
251,audio_251.wav,0.6104051470756531,0.4509032666683197,0.8006486892700195,0.33526164293289185,0.19024354219436646,-0.11564162373542786,0.07107377,0.53824574,0.9959037,0.26766306,0.37503394,0.86636084
252,audio_252.wav,0.6104051470756531,0.4509032666683197,0.7941455245018005,0.33660006523132324,0.18374037742614746,-0.11430320143699646,0.027618468,0.9573332,0.4230699,0.2522407,0.35506293,0.87080616
253,audio_253.wav,0.6104051470756531,0.4509032666683197,0.796549916267395,0.33527877926826477,0.18614476919174194,-0.11562448740005493,0.06870741,0.78422546,0.6426056,0.25315797,0.35704273,0.8703371
254,audio_254.wav,0.6104051470756531,0.4509032666683197,0.8689317107200623,0.061570242047309875,0.2585265636444092,-0.3893330246210098,0.81922364,0.21861231,0.97162116,0.6643859,0.647746,0.59187454
255,audio_255.wav,0.6104051470756531,0.4509032666683197,0.8685218691825867,0.06954498589038849,0.2581167221069336,-0.3813582807779312,0.95351875,0.45889992,0.7266341,0.6507624,0.6513175,0.60555065
256,audio_256.wav,0.6104051470756531,0.4509032666683197,0.8690374493598938,0.057190340012311935,0.2586323022842407,-0.39371292665600777,0.70118827,0.26769823,0.13839334,0.6693992,0.64549154,0.5875055
257,audio_257.wav,0.6104051470756531,0.4509032666683197,0.8433301448822021,0.3238600790500641,0.23292499780654907,-0.12704318761825562,0.38381827,0.6202621,0.13574666,0.45581666,0.5693465,0.76004255
258,audio_258.wav,0.6104051470756531,0.4509032666683197,0.8166349530220032,0.33807283639907837,0.2062298059463501,-0.11283043026924133,0.18925416,0.53339314,0.46456623,0.33459204,0.4458588,0.8427124
259,audio_259.wav,0.6104051470756531,0.4509032666683197,0.861300528049469,0.09117264300584793,0.2508953809738159,-0.35973062366247177,0.3942237,0.3607108,0.9963363,0.5832683,0.6350487,0.6736047
260,audio_260.wav,0.6104051470756531,0.4509032666683197,0.8687251210212708,0.06363493949174881,0.2583199739456177,-0.3872683271765709,0.5779105,0.3369304,0.9849025,0.6537926,0.6498947,0.6032313
261,audio_261.wav,0.6104051470756531,0.4509032666683197,0.8006898760795593,0.335421085357666,0.19028472900390625,-0.11548218131065369,0.16488636,0.86262155,0.8030111,0.2659646,0.3719014,0.8677993
262,audio_262.wav,0.6104051470756531,0.4509032666683197,0.8006646037101746,0.33738502860069275,0.19025945663452148,-0.11351823806762695,0.09367716,0.1828888,0.052651346,0.26839465,0.37474722,0.8662701
263,audio_263.wav,0.6104051470756531,0.4509032666683197,0.8690382242202759,0.06117118522524834,0.2586330771446228,-0.38973208144307137,0.8536885,0.87378085,0.28268582,0.6686532,0.6458142,0.5877647
264,audio_264.wav,0.6104051470756531,0.4509032666683197,0.8689854741096497,0.06201769784092903,0.2585803270339966,-0.38888556882739067,0.76365924,0.32355803,0.07505435,0.66827357,0.6453741,0.58821726
265,audio_265.wav,0.6104051470756531,0.4509032666683197,0.794173538684845,0.33549684286117554,0.1837683916091919,-0.11540642380714417,0.032532573,0.95170397,0.07609874,0.25200722,0.35471493,0.8699173
266,audio_266.wav,0.6104051470756531,0.4509032666683197,0.8689821362495422,0.06354451179504395,0.25857698917388916,-0.38735875487327576,0.5929489,0.16136765,0.56593466,0.6636307,0.64800256,0.5926342
267,audio_267.wav,0.6104051470756531,0.4509032666683197,0.8690798878669739,0.058894217014312744,0.2586747407913208,-0.39200904965400696,0.8635301,0.332532,0.3621632,0.6689136,0.6451246,0.58719486
268,audio_268.wav,0.6104051470756531,0.4509032666683197,0.8026155233383179,0.33726534247398376,0.1922103762626648,-0.11363792419433594,0.19922173,0.7801494,0.77631366,0.27738476,0.38306022,0.86251193
269,audio_269.wav,0.6104051470756531,0.4509032666683197,0.7986487746238708,0.33712509274482727,0.18824362754821777,-0.11377817392349243,0.01760286,0.1974451,0.39843225,0.2632409,0.36823156,0.8685359
270,audio_270.wav,0.6104051470756531,0.4509032666683197,0.7940980195999146,0.3348676860332489,0.18369287252426147,-0.1160355806350708,0.006531,0.63463795,0.19013792,0.24864905,0.35006946,0.8706416
271,audio_271.wav,0.6104051470756531,0.4509032666683197,0.866535484790802,0.07801313698291779,0.2561303377151489,-0.3728901296854019,0.47964412,0.32407874,0.83815587,0.6278633,0.6498164,0.631587
272,audio_272.wav,0.6104051470756531,0.4509032666683197,0.8472160696983337,0.32296982407569885,0.23681092262268066,-0.12793344259262085,0.446729,0.37049317,0.47781754,0.4787152,0.55481076,0.76147884
273,audio_273.wav,0.6104051470756531,0.4509032666683197,0.8096879720687866,0.33692923188209534,0.19928282499313354,-0.11397403478622437,0.27964544,0.12346029,0.27958578,0.30288532,0.40960193,0.8567747
274,audio_274.wav,0.6104051470756531,0.4509032666683197,0.7986320853233337,0.3368157148361206,0.18822693824768066,-0.1140875518321991,0.038428605,0.9217841,0.96714914,0.26017156,0.36443642,0.8684531
275,audio_275.wav,0.6104051470756531,0.4509032666683197,0.7986562252044678,0.3357044458389282,0.1882510781288147,-0.11519882082939148,0.11733252,0.42827153,0.93794936,0.2599997,0.3645497,0.8690553
276,audio_276.wav,0.6104051470756531,0.4509032666683197,0.8680843710899353,0.07151763886213303,0.2576792240142822,-0.3793856278061867,0.52707297,0.47372878,0.27892846,0.6467999,0.65254354,0.60903263
277,audio_277.wav,0.6104051470756531,0.4509032666683197,0.8685382008552551,0.06536626070737839,0.25813305377960205,-0.3855370059609413,0.95171016,0.68322146,0.020802557,0.65287155,0.65224725,0.6025013
278,audio_278.wav,0.6104051470756531,0.4509032666683197,0.8048120141029358,0.337988018989563,0.19440686702728271,-0.11291524767875671,0.07487339,0.42842412,0.11883712,0.2820333,0.39023045,0.8608937
279,audio_279.wav,0.6104051470756531,0.4509032666683197,0.8688912391662598,0.06350789964199066,0.2584860920906067,-0.38739536702632904,0.89903516,0.83124626,0.5543464,0.6594139,0.6492074,0.59678364
280,audio_280.wav,0.6104051470756531,0.4509032666683197,0.8690349459648132,0.05842405557632446,0.25862979888916016,-0.39247921109199524,0.6244935,0.24565661,0.49526042,0.6666756,0.6458515,0.58904725
281,audio_281.wav,0.6104051470756531,0.4509032666683197,0.868740439414978,0.06668667495250702,0.25833529233932495,-0.3842165917158127,0.9498159,0.740341,0.26274884,0.65840214,0.6493067,0.5984274
282,audio_282.wav,0.6104051470756531,0.4509032666683197,0.869033694267273,0.06352819502353668,0.2586285471916199,-0.387375071644783,0.7338153,0.432514,0.50902265,0.6684552,0.64546996,0.5883588
283,audio_283.wav,0.6104051470756531,0.4509032666683197,0.7986456751823425,0.3351753056049347,0.18824052810668945,-0.11572796106338501,0.08780807,0.56498414,0.39719546,0.2629324,0.369207,0.86837083
284,audio_284.wav,0.6104051470756531,0.4509032666683197,0.8690522909164429,0.060796014964580536,0.2586471438407898,-0.39010725170373917,0.7722594,0.65420896,0.16956425,0.6694049,0.6450221,0.58720094
285,audio_285.wav,0.6104051470756531,0.4509032666683197,0.8006510138511658,0.33589765429496765,0.1902458667755127,-0.11500561237335205,0.27553666,0.05651903,0.40513045,0.27133256,0.37612918,0.8665008
286,audio_286.wav,0.6104051470756531,0.4509032666683197,0.8690972924232483,0.06182175502181053,0.2586921453475952,-0.38908151164650917,0.80155265,0.77762496,0.30924088,0.66902983,0.64530814,0.58759075
287,audio_287.wav,0.6104051470756531,0.4509032666683197,0.8689830899238586,0.06354408711194992,0.25857794284820557,-0.3873591795563698,0.9003853,0.59063715,0.6029219,0.66436726,0.6474177,0.59183437
288,audio_288.wav,0.6104051470756531,0.4509032666683197,0.868955135345459,0.06003737449645996,0.2585499882698059,-0.39086589217185974,0.83155847,0.22375184,0.16243023,0.66985124,0.645011,0.5864454
289,audio_289.wav,0.6104051470756531,0.4509032666683197,0.8690308332443237,0.05831647291779518,0.25862568616867065,-0.3925867937505245,0.78108287,0.8881563,0.058909893,0.6677113,0.6457378,0.5887921
290,audio_290.wav,0.6104051470756531,0.4509032666683197,0.8664922714233398,0.08132019639015198,0.25608712434768677,-0.3695830702781677,0.937673,0.74348956,0.98604554,0.6258181,0.649019,0.6337933
291,audio_291.wav,0.6104051470756531,0.4509032666683197,0.7966432571411133,0.3399905264377594,0.1862381100654602,-0.1109127402305603,0.027152061,0.35216022,0.46219766,0.2561564,0.36105397,0.8697249
292,audio_292.wav,0.6104051470756531,0.4509032666683197,0.8065022230148315,0.3363451063632965,0.19609707593917847,-0.1145581603050232,0.19501877,0.32308388,0.34533834,0.28906864,0.39848006,0.8592949
293,audio_293.wav,0.6104051470756531,0.4509032666683197,0.7940588593482971,0.3349304497241974,0.18365371227264404,-0.11597281694412231,0.20483589,0.7650418,0.9662585,0.25247067,0.35507467,0.8696859
294,audio_294.wav,0.6104051470756531,0.4509032666683197,0.8127810955047607,0.3363284468650818,0.20237594842910767,-0.11457481980323792,0.17879856,0.4561447,0.07116717,0.31549838,0.42646345,0.8501634
295,audio_295.wav,0.6104051470756531,0.4509032666683197,0.868751049041748,0.06381887942552567,0.25834590196609497,-0.38708438724279404,0.5158819,0.55105025,0.12060338,0.6569624,0.6502103,0.5986214
296,audio_296.wav,0.6104051470756531,0.4509032666683197,0.8688784241676331,0.061641328036785126,0.25847327709198,-0.3892619386315346,0.89535856,0.7003096,0.5087286,0.66025436,0.6496915,0.5963309
297,audio_297.wav,0.6104051470756531,0.4509032666683197,0.8690376877784729,0.05698487535119057,0.2586325407028198,-0.39391839131712914,0.6873695,0.2343654,0.98523414,0.66667116,0.6462901,0.5889031
298,audio_298.wav,0.6104051470756531,0.4509032666683197,0.8689876794815063,0.0620248056948185,0.25858253240585327,-0.3888784609735012,0.7297951,0.98535115,0.20440644,0.6693359,0.6447579,0.5877999
299,audio_299.wav,0.6104051470756531,0.4509032666683197,0.8689600229263306,0.05865540727972984,0.2585548758506775,-0.39224785938858986,0.8180215,0.8338415,0.5202432,0.66963935,0.64525694,0.5873482
300,audio_300.wav,0.6104051470756531,0.4509032666683197,0.8025421500205994,0.3378085196018219,0.1921370029449463,-0.1130947470664978,0.124676526,0.46934426,0.9072634,0.27416512,0.3809703,0.8650218
301,audio_301.wav,0.6104051470756531,0.4509032666683197,0.8158624768257141,0.33517542481422424,0.20545732975006104,-0.11572784185409546,0.18515998,0.9604585,0.78679067,0.3306475,0.4379593,0.84403574
302,audio_302.wav,0.6104051470756531,0.4509032666683197,0.8157846331596375,0.33599990606307983,0.20537948608398438,-0.11490336060523987,0.29527938,0.08019072,0.9466297,0.3318746,0.435988,0.8433028
303,audio_303.wav,0.6104051470756531,0.4509032666683197,0.8689915537834167,0.06351035833358765,0.25858640670776367,-0.38739290833473206,0.7225882,0.86268246,0.67662156,0.6687503,0.6454475,0.5877342
304,audio_304.wav,0.6104051470756531,0.4509032666683197,0.8689444065093994,0.058958712965250015,0.25853925943374634,-0.3919445537030697,0.8103343,0.9161319,0.7864219,0.669403,0.6450114,0.58729136
305,audio_305.wav,0.6104051470756531,0.4509032666683197,0.8370688557624817,0.3311455547809601,0.2266637086868286,-0.11975771188735962,0.37788987,0.9593926,0.21040761,0.42244327,0.53291637,0.785788
306,audio_306.wav,0.6104051470756531,0.4509032666683197,0.8689658045768738,0.05921028554439545,0.2585606575012207,-0.39169298112392426,0.71800137,0.82262284,0.35665232,0.6690414,0.6453089,0.5874618
307,audio_307.wav,0.6104051470756531,0.4509032666683197,0.8422365188598633,0.32783880829811096,0.2318313717842102,-0.12306445837020874,0.3771941,0.48994988,0.4484601,0.44789934,0.55803543,0.7683114
308,audio_308.wav,0.6104051470756531,0.4509032666683197,0.8684811592102051,0.06945529580116272,0.258076012134552,-0.381447970867157,0.9817418,0.6195969,0.0675711,0.6520728,0.6528636,0.6033539
309,audio_309.wav,0.6104051470756531,0.4509032666683197,0.8689588308334351,0.06447061896324158,0.258553683757782,-0.3864326477050781,0.64287984,0.18198186,0.1646468,0.66882735,0.64516795,0.587345
310,audio_310.wav,0.6104051470756531,0.4509032666683197,0.8690065145492554,0.06398246437311172,0.2586013674736023,-0.386920802295208,0.7567113,0.1092664,0.67936313,0.66812414,0.64522564,0.58840245
311,audio_311.wav,0.6104051470756531,0.4509032666683197,0.7986181974411011,0.33547061681747437,0.188213050365448,-0.11543264985084534,0.115694106,0.43986583,0.105849326,0.2650287,0.37073994,0.8677384
312,audio_312.wav,0.6104051470756531,0.4509032666683197,0.8511168956756592,0.3210097551345825,0.2407117486000061,-0.12989351153373718,0.38816082,0.33385593,0.76479,0.5048077,0.602882,0.72928494
313,audio_313.wav,0.6104051470756531,0.4509032666683197,0.8689934611320496,0.06194901466369629,0.2585883140563965,-0.3889542520046234,0.7965028,0.37337124,0.4704432,0.66967183,0.644925,0.5875051
314,audio_314.wav,0.6104051470756531,0.4509032666683197,0.8397837281227112,0.3300442397594452,0.2293785810470581,-0.12085902690887451,0.3618353,0.76609755,0.43210924,0.4345903,0.5458996,0.7758389
315,audio_315.wav,0.6104051470756531,0.4509032666683197,0.8453009724617004,0.3252318501472473,0.23489582538604736,-0.1256714165210724,0.37729454,0.93166286,0.76021385,0.4710063,0.58106005,0.75313336
316,audio_316.wav,0.6104051470756531,0.4509032666683197,0.8690347671508789,0.06357897818088531,0.25862962007522583,-0.3873242884874344,0.61380243,0.6202259,0.37492955,0.6665322,0.646145,0.5892438
317,audio_317.wav,0.6104051470756531,0.4509032666683197,0.7986457347869873,0.33517977595329285,0.18824058771133423,-0.11572349071502686,0.04939419,0.5916403,0.50368553,0.26387334,0.369456,0.86815834
318,audio_318.wav,0.6104051470756531,0.4509032666683197,0.8527823686599731,0.31612682342529297,0.24237722158432007,-0.13477644324302673,0.4001478,0.39575738,0.29142916,0.5166014,0.6099869,0.7238965
319,audio_319.wav,0.6104051470756531,0.4509032666683197,0.8684367537498474,0.06793010979890823,0.25803160667419434,-0.38297315686941147,0.88911897,0.45496207,0.6956293,0.64866984,0.6501447,0.60791224
320,audio_320.wav,0.6104051470756531,0.4509032666683197,0.8690348267555237,0.06358075886964798,0.2586296796798706,-0.3873225077986717,0.7618608,0.28527212,0.7746519,0.6685478,0.6451565,0.5881781
321,audio_321.wav,0.6104051470756531,0.4509032666683197,0.8324284553527832,0.3311706781387329,0.22202330827713013,-0.11973258852958679,0.33781797,0.32304847,0.5347482,0.40585876,0.5162927,0.79831845
322,audio_322.wav,0.6104051470756531,0.4509032666683197,0.8651106953620911,0.08866923302412033,0.254705548286438,-0.36223403364419937,0.5000416,0.08504677,0.061018407,0.6123718,0.6504638,0.64431643
323,audio_323.wav,0.6104051470756531,0.4509032666683197,0.8687059283256531,0.06669068336486816,0.25830078125,-0.38421258330345154,0.9255105,0.50825,0.68122506,0.65323627,0.65033203,0.6035887
324,audio_324.wav,0.6104051470756531,0.4509032666683197,0.8690323233604431,0.05835477262735367,0.25862717628479004,-0.39254849404096603,0.6272912,0.33908647,0.23304218,0.6678698,0.6455513,0.58813334
325,audio_325.wav,0.6104051470756531,0.4509032666683197,0.8690385222434998,0.06111131235957146,0.2586333751678467,-0.38979195430874825,0.7017428,0.91024387,0.5005031,0.66909516,0.64539224,0.5875802
326,audio_326.wav,0.6104051470756531,0.4509032666683197,0.8671517372131348,0.07450292259454727,0.2567465901374817,-0.37640034407377243,0.5059844,0.22311306,0.017618299,0.6324194,0.6523952,0.62576234
327,audio_327.wav,0.6104051470756531,0.4509032666683197,0.8690766096115112,0.05886515974998474,0.25867146253585815,-0.39203810691833496,0.7019411,0.12498331,0.6251818,0.6689098,0.64561576,0.587977
328,audio_328.wav,0.6104051470756531,0.4509032666683197,0.8689375519752502,0.06233837455511093,0.25853240489959717,-0.38856489211320877,0.594859,0.9492403,0.23683923,0.6642351,0.647754,0.59188694
329,audio_329.wav,0.6104051470756531,0.4509032666683197,0.8690362572669983,0.05780189484357834,0.2586311101913452,-0.39310137182474136,0.67728436,0.8953728,0.41224152,0.67056644,0.6442576,0.58583856
330,audio_330.wav,0.6104051470756531,0.4509032666683197,0.827113926410675,0.3321897089481354,0.21670877933502197,-0.11871355772018433,0.37488747,0.47474235,0.031412542,0.3890956,0.49895346,0.81199986
331,audio_331.wav,0.6104051470756531,0.4509032666683197,0.7940959930419922,0.33573973178863525,0.1836908459663391,-0.11516353487968445,0.014827371,0.7504116,0.8502445,0.24926794,0.351417,0.87068784
332,audio_332.wav,0.6104051470756531,0.4509032666683197,0.8690347671508789,0.058418769389390945,0.25862962007522583,-0.39248449727892876,0.6141432,0.4991967,0.22600758,0.66772664,0.6456068,0.5883771
333,audio_333.wav,0.6104051470756531,0.4509032666683197,0.8665480017662048,0.07990346103906631,0.25614285469055176,-0.3709998056292534,0.98102516,0.36449182,0.4254586,0.62696475,0.65165365,0.63030607
334,audio_334.wav,0.6104051470756531,0.4509032666683197,0.8356162309646606,0.3293047547340393,0.22521108388900757,-0.1215985119342804,0.31471378,0.62755454,0.7314434,0.41999698,0.52682394,0.7895346
335,audio_335.wav,0.6104051470756531,0.4509032666683197,0.8620383739471436,0.09155856817960739,0.2516332268714905,-0.3593446984887123,0.45465004,0.73250115,0.355631,0.58496994,0.63427734,0.67489797
336,audio_336.wav,0.6104051470756531,0.4509032666683197,0.8690982460975647,0.058852337300777435,0.2586930990219116,-0.39205092936754227,0.82491344,0.2679013,0.5047419,0.6697772,0.6449502,0.5867556
337,audio_337.wav,0.6104051470756531,0.4509032666683197,0.8690927028656006,0.05922548472881317,0.2586875557899475,-0.39167778193950653,0.58926183,0.9803621,0.03703183,0.66566426,0.6468034,0.59015864
338,audio_338.wav,0.6104051470756531,0.4509032666683197,0.8689802885055542,0.0662664994597435,0.2585751414299011,-0.3846367672085762,0.7868226,0.5959895,0.44288105,0.66892874,0.6449852,0.5878055
339,audio_339.wav,0.6104051470756531,0.4509032666683197,0.8370416164398193,0.33054885268211365,0.22663646936416626,-0.12035441398620605,0.3924204,0.2422542,0.114152074,0.4219468,0.5327379,0.78855896
340,audio_340.wav,0.6104051470756531,0.4509032666683197,0.8095983266830444,0.3361603617668152,0.19919317960739136,-0.11474290490150452,0.19526279,0.21266007,0.577831,0.30023918,0.4097254,0.85615164
341,audio_341.wav,0.6104051470756531,0.4509032666683197,0.8604410290718079,0.10140236467123032,0.2500358819961548,-0.3495009019970894,0.49583447,0.82731575,0.5930366,0.57222676,0.6271163,0.6931161
342,audio_342.wav,0.6104051470756531,0.4509032666683197,0.8643255233764648,0.08648877590894699,0.25392037630081177,-0.3644144907593727,0.9825965,0.53452796,0.95144314,0.60326755,0.64433753,0.6572357
343,audio_343.wav,0.6104051470756531,0.4509032666683197,0.8065663576126099,0.3382719159126282,0.1961612105369568,-0.11263135075569153,0.14415705,0.58444715,0.63124895,0.28612566,0.3946394,0.8595425
344,audio_344.wav,0.6104051470756531,0.4509032666683197,0.8688836097717285,0.06300138682126999,0.25847846269607544,-0.3879018798470497,0.58572537,0.042524993,0.44649428,0.6619665,0.648184,0.5939876
345,audio_345.wav,0.6104051470756531,0.4509032666683197,0.8195329904556274,0.3371734321117401,0.20912784337997437,-0.11372983455657959,0.28931868,0.75747,0.7743738,0.35841504,0.466493,0.8313765
346,audio_346.wav,0.6104051470756531,0.4509032666683197,0.8006494045257568,0.33393070101737976,0.19024425745010376,-0.11697256565093994,0.07255602,0.6055152,0.8086033,0.26891527,0.37669232,0.86637163
347,audio_347.wav,0.6104051470756531,0.4509032666683197,0.796632707118988,0.33552971482276917,0.18622756004333496,-0.11537355184555054,0.03654641,0.13806969,0.6587262,0.25495654,0.35905826,0.8690509
348,audio_348.wav,0.6104051470756531,0.4509032666683197,0.8690378665924072,0.05739413946866989,0.25863271951675415,-0.3935091271996498,0.7981979,0.6789941,0.25076926,0.6689806,0.6451212,0.5873632
349,audio_349.wav,0.6104051470756531,0.4509032666683197,0.8006730675697327,0.3354324400424957,0.1902679204940796,-0.11547082662582397,0.2719447,0.28108317,0.7782398,0.27017748,0.37383774,0.8679427
350,audio_350.wav,0.6104051470756531,0.4509032666683197,0.8690510392189026,0.06148266792297363,0.2586458921432495,-0.38942059874534607,0.7666654,0.36438292,0.4971665,0.66913134,0.64487827,0.5873095
351,audio_351.wav,0.6104051470756531,0.4509032666683197,0.8047716021537781,0.3360482454299927,0.194366455078125,-0.11485502123832703,0.14107269,0.067126155,0.00794667,0.28203988,0.39117956,0.8615611
352,audio_352.wav,0.6104051470756531,0.4509032666683197,0.8690366148948669,0.05944725126028061,0.25863146781921387,-0.3914560154080391,0.77022004,0.0035884976,0.27696133,0.6682671,0.64544547,0.58845
353,audio_353.wav,0.6104051470756531,0.4509032666683197,0.796685516834259,0.3360838294029236,0.18628036975860596,-0.11481943726539612,0.08385354,0.38870406,0.37385058,0.25809595,0.3626796,0.86910075
354,audio_354.wav,0.6104051470756531,0.4509032666683197,0.8689758777618408,0.0635361298918724,0.25857073068618774,-0.3873671367764473,0.5860956,0.030700803,0.023356378,0.6635686,0.64802027,0.592543
355,audio_355.wav,0.6104051470756531,0.4509032666683197,0.7918494343757629,0.33516788482666016,0.18144428730010986,-0.11573538184165955,0.22244471,0.34562224,0.8764096,0.24550301,0.3447048,0.8705392
356,audio_356.wav,0.6104051470756531,0.4509032666683197,0.7986567616462708,0.3357674479484558,0.18825161457061768,-0.11513581871986389,0.098441005,0.7078665,0.39015967,0.26302955,0.36826906,0.8683983
357,audio_357.wav,0.6104051470756531,0.4509032666683197,0.7965815663337708,0.33388587832450867,0.18617641925811768,-0.11701738834381104,0.07682973,0.34311688,0.8847196,0.2569705,0.36212182,0.86942357
358,audio_358.wav,0.6104051470756531,0.4509032666683197,0.8684554696083069,0.06916148960590363,0.2580503225326538,-0.3817417770624161,0.6015137,0.09355497,0.79496676,0.6517902,0.65023756,0.60449
359,audio_359.wav,0.6104051470756531,0.4509032666683197,0.8689719438552856,0.06498480588197708,0.25856679677963257,-0.3859184607863426,0.59325397,0.29813486,0.2956465,0.6638664,0.64774185,0.59211326
360,audio_360.wav,0.6104051470756531,0.4509032666683197,0.8690962195396423,0.06042645499110222,0.25869107246398926,-0.3904768116772175,0.85337174,0.96927726,0.5699608,0.66877204,0.64513206,0.58722967
361,audio_361.wav,0.6104051470756531,0.4509032666683197,0.8397038578987122,0.32786834239959717,0.22929871082305908,-0.12303492426872253,0.49076396,0.5068355,0.6454279,0.43906346,0.54469436,0.7874112
362,audio_362.wav,0.6104051470756531,0.4509032666683197,0.8138514161109924,0.33618900179862976,0.20344626903533936,-0.11471426486968994,0.19454944,0.6294808,0.56122565,0.3202202,0.4308917,0.84883523
363,audio_363.wav,0.6104051470756531,0.4509032666683197,0.8689565658569336,0.06294393539428711,0.2585514187812805,-0.3879593312740326,0.9030747,0.42006147,0.326805,0.66497,0.64701194,0.5910256
364,audio_364.wav,0.6104051470756531,0.4509032666683197,0.8689402937889099,0.06184586137533188,0.25853514671325684,-0.3890574052929878,0.8862658,0.006482661,0.55667406,0.66285866,0.6485773,0.59353405
365,audio_365.wav,0.6104051470756531,0.4509032666683197,0.86048823595047,0.09252987056970596,0.2500830888748169,-0.35837339609861374,0.4624462,0.94112074,0.30650324,0.57310104,0.6237259,0.6923198
366,audio_366.wav,0.6104051470756531,0.4509032666683197,0.8007493019104004,0.33699721097946167,0.19034415483474731,-0.11390605568885803,0.1452356,0.9019036,0.47838098,0.2713214,0.3778648,0.86564523
367,audio_367.wav,0.6104051470756531,0.4509032666683197,0.8682171702384949,0.0721871629357338,0.2578120231628418,-0.3787161037325859,0.62153745,0.7625548,0.9928874,0.6442734,0.6511786,0.61379445
368,audio_368.wav,0.6104051470756531,0.4509032666683197,0.8680398464202881,0.07099152356386185,0.257634699344635,-0.37991174310445786,0.53505003,0.08689088,0.0961526,0.6462486,0.6517405,0.6106824
369,audio_369.wav,0.6104051470756531,0.4509032666683197,0.835613489151001,0.3313058316707611,0.2252083420753479,-0.1195974349975586,0.3582819,0.6755558,0.96137846,0.41722918,0.5271153,0.78959334
370,audio_370.wav,0.6104051470756531,0.4509032666683197,0.8410053253173828,0.3264806866645813,0.23060017824172974,-0.1244225800037384,0.3772986,0.24509323,0.81801605,0.44429582,0.5544196,0.76962304
371,audio_371.wav,0.6104051470756531,0.4509032666683197,0.8223447799682617,0.3372785151004791,0.21193963289260864,-0.11362475156784058,0.3393796,0.5831836,0.46715695,0.3711506,0.47899112,0.822548
372,audio_372.wav,0.6104051470756531,0.4509032666683197,0.8689293265342712,0.06247895210981369,0.25852417945861816,-0.388424314558506,0.7514816,0.7190052,0.93383193,0.6631357,0.6461465,0.5946222
373,audio_373.wav,0.6104051470756531,0.4509032666683197,0.7986558675765991,0.3358273506164551,0.18825072050094604,-0.11507591605186462,0.072413385,0.19075745,0.6795208,0.26434785,0.3701877,0.86710876
374,audio_374.wav,0.6104051470756531,0.4509032666683197,0.7941610813140869,0.3355173170566559,0.18375593423843384,-0.11538594961166382,0.20604205,0.6181499,0.85487145,0.2510897,0.35335124,0.87039685
375,audio_375.wav,0.6104051470756531,0.4509032666683197,0.8690060973167419,0.05611278489232063,0.25860095024108887,-0.39479048177599907,0.63667315,0.19468808,0.08537346,0.6692853,0.6446511,0.5864704
376,audio_376.wav,0.6104051470756531,0.4509032666683197,0.7986456155776978,0.3357623219490051,0.18824046850204468,-0.11514094471931458,0.07111347,0.47213483,0.27521527,0.26150095,0.36759436,0.8679085
377,audio_377.wav,0.6104051470756531,0.4509032666683197,0.8690378665924072,0.057357367128133774,0.25863271951675415,-0.39354589954018593,0.72535414,0.2262637,0.6961498,0.66921175,0.645431,0.5874621
378,audio_378.wav,0.6104051470756531,0.4509032666683197,0.8220751285552979,0.3367290496826172,0.21166998147964478,-0.11417421698570251,0.2919346,0.7693923,0.8965121,0.3661094,0.47406855,0.8272168
379,audio_379.wav,0.6104051470756531,0.4509032666683197,0.8690586090087891,0.06115510314702988,0.258653461933136,-0.3897481635212898,0.86184216,0.86680794,0.39821422,0.668725,0.64567715,0.58764297
380,audio_380.wav,0.6104051470756531,0.4509032666683197,0.7986669540405273,0.336569607257843,0.18826180696487427,-0.11433365941047668,0.09724587,0.4837641,0.710696,0.26163697,0.36759716,0.86866826
381,audio_381.wav,0.6104051470756531,0.4509032666683197,0.8065711259841919,0.33661702275276184,0.19616597890853882,-0.11428624391555786,0.08734107,0.08532637,0.97392,0.2864198,0.3953233,0.85963666
382,audio_382.wav,0.6104051470756531,0.4509032666683197,0.8634958863258362,0.0873735174536705,0.2530907392501831,-0.3635297492146492,0.44636846,0.262832,0.84602547,0.599835,0.6377007,0.6624026
383,audio_383.wav,0.6104051470756531,0.4509032666683197,0.7918274998664856,0.3351972997188568,0.18142235279083252,-0.11570596694946289,0.2168473,0.9192758,0.64305705,0.24441813,0.34311548,0.87047905
384,audio_384.wav,0.6104051470756531,0.4509032666683197,0.7986694574356079,0.33703818917274475,0.18826431035995483,-0.11386507749557495,0.102291346,0.22439814,0.4840312,0.26204434,0.36718556,0.8684835
385,audio_385.wav,0.6104051470756531,0.4509032666683197,0.8650934100151062,0.09011713415384293,0.2546882629394531,-0.3607861325144768,0.51330787,0.6196285,0.70234174,0.6094088,0.6473638,0.6468011
386,audio_386.wav,0.6104051470756531,0.4509032666683197,0.86811763048172,0.07175629585981369,0.2577124834060669,-0.379146970808506,0.9671366,0.52958214,0.09111261,0.64333445,0.65344113,0.61214346
